Sample,Type,PET,IS,Temp,mz105
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,510.62481,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,515.53243,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,520.41245,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,525.33918,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,530.33124,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,535.34737,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,540.35365,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,545.35679,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,550.37221,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,555.38859,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,560.37045,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,565.29228,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,570.16323,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,575.00106,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,579.84731,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,584.7607,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,589.76575,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,594.79882,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,599.79175,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,604.77423,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,609.83423,1.19E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,614.99831,1.19E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,620.16484,1.20E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,625.23191,1.20E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,630.22363,1.21E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,635.22441,1.21E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,640.25937,1.21E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,645.25518,1.21E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,650.14893,1.21E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,655.00145,1.21E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,659.92005,1.21E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,664.93697,1.20E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,669.98357,1.20E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,674.99839,1.19E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,679.99047,1.19E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,684.98906,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,689.98475,1.18E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,694.92561,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,699.78135,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,704.62123,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,709.53683,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,714.53833,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,719.55733,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,724.54875,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,729.5604,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,734.65498,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,739.80881,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,744.92895,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,749.95871,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,754.9493,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,759.96434,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,764.98874,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,769.95543,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,774.8412,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,779.72444,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,784.68633,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,789.70701,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,794.71382,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,799.68385,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,804.68481,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,809.77887,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,814.91894,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,820.01069,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,825.0186,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,829.99903,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,835.00648,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,840.03642,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,845.06268,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,850.06903,1.14E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,855.05186,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,860.01857,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,865.025,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,870.13724,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,875.31737,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,880.41799,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,885.33846,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,890.17576,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,895.06786,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,900.04577,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,905.04811,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,910.03628,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,915.0539,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,920.15505,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,925.3114,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,930.43396,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,935.46917,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,940.45811,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,945.45294,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,950.46455,1.15E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,955.47897,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,960.49058,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,965.51166,1.16E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,970.55221,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,975.58535,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,980.56666,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,985.47993,1.17E-10
CleanRun af. 4.93% PET in LUFA soil sample,Clean run after,49.3,without,990.35482,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,36,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,37.23132,1.17E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,38.61238,1.17E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,40.29038,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,42.36401,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,44.88869,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,47.91438,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,51.47863,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,55.61206,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,60.28168,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,65.40749,1.22E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,70.91043,1.23E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,76.71681,1.23E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,82.75485,1.24E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,88.96484,1.24E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,95.29464,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,101.68506,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,108.06103,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,114.3533,1.26E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,120.56277,1.26E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,126.72652,1.26E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,132.85378,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,138.90354,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,144.83514,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,150.64721,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,156.35484,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,161.95642,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,167.4259,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,172.75058,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,178.00194,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,183.27796,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,188.5979,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,193.88654,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,199.08134,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,204.19781,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,209.27084,1.25E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,214.30461,1.24E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,219.27363,1.24E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,224.16669,1.24E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,229.02482,1.23E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,233.89692,1.23E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,238.78296,1.23E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,243.64463,1.22E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,248.47079,1.22E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,253.32633,1.22E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,258.2802,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,263.29792,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,268.27725,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,273.16569,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,278.02728,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,282.93045,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,287.83431,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,292.6399,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,297.33618,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,302.0727,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,306.98982,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,312.03953,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,317.09266,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,322.09088,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,327.08164,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,332.10721,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,337.13166,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,342.09296,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,346.97924,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,351.83988,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,356.7166,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,361.60093,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,366.47205,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,371.34198,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,376.25493,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,381.23793,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,386.25438,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,391.25683,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,396.24132,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,401.23869,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,406.26091,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,411.26321,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,416.19522,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,421.06079,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,425.9004,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,430.75243,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,435.64883,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,440.61541,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,445.62872,1.21E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,450.63852,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,455.61964,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,460.59467,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,465.58837,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,470.60153,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,475.6237,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,480.64654,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,485.66509,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,490.67687,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,495.69262,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,500.72725,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,505.76867,1.20E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,510.7705,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,515.69659,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,520.56774,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,525.42102,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,530.29045,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,535.20702,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,540.18871,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,545.20808,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,550.22935,1.17E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,555.24443,1.17E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,560.2679,1.17E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,565.30185,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,570.31163,1.18E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,575.25958,1.19E-10
CleanRun af. 0.25% PET in LUFA soil sample,Clean run after,2.5,without,580.1492,1.19E-10
