"Wavelength","Absorbance"
3526.0615940094,0.00071118347788179
3524.19792509079,0.000873775618392478
3522.33425617218,0.00133015935463763
3520.47058725357,0.000662856699548469
3518.60691833496,-0.000635086222954241
3516.74324941635,-0.000353240511764818
3514.87958049774,0.000997514579697663
3513.01591157913,0.001608325902641
3511.15224266052,0.000872542752747773
3509.28857374191,-5.77683469087034e-05
3507.4249048233,-0.000520812137558279
3505.56123590469,0.000367344804640096
3503.69756698608,0.00143394447584199
3501.83389806747,0.000676196021135085
3499.97022914886,0.000360757271358003
3498.10656023025,0.000781833935537516
3496.24289131164,0.000296789406407764
3494.37922239303,0.000278614868544822
3492.51555347442,0.000571807951814852
3490.65188455581,0.00093394116001446
3488.7882156372,0.000691273316674476
3486.9245467186,-0.00011496993042848
3485.06087779999,0.000406521910039378
3483.19720888138,0.00150002166049405
3481.33353996277,0.000721072908004498
3479.46987104416,0.000323927414589212
3477.60620212555,0.000845947191436056
3475.74253320694,0.000874669963578431
3473.87886428833,0.000763607247028621
3472.01519536972,0.00101002868932384
3470.15152645111,0.000867121879352347
3468.2878575325,0.000144813220792141
3466.42418861389,-0.000190303121385908
3464.56051969528,0.000934904936745066
3462.69685077667,0.00161281376624966
3460.83318185806,0.000820131353241765
3458.96951293945,0.000644972529232185
3457.10584402084,0.000551328685810936
3455.24217510223,2.39483121745463e-05
3453.37850618362,0.000476521495036925
3451.51483726501,0.000904069632358401
3449.6511683464,0.00106469142440989
3447.78749942779,0.000912733771589445
3445.92383050918,0.000493859389925111
3444.06016159057,0.000352296754647745
3442.19649267196,0.000177621596604922
3440.33282375335,0.000175937301378653
3438.46915483475,0.000546130633620789
3436.60548591614,0.000399413150461262
3434.74181699753,0.000482267869903241
3432.87814807892,0.000478665590947344
3431.01447916031,-0.000134523567288887
3429.1508102417,5.92168913945673e-05
3427.28714132309,0.00104471634381802
3425.42347240448,0.00102171667437278
3423.55980348587,0.000396341204313477
3421.69613456726,0.000658779118457713
3419.83246564865,0.00087329376765439
3417.96879673004,0.000263150419485521
3416.10512781143,0.000683309546877291
3414.24145889282,0.00136404156608532
3412.37778997421,0.00136218572639528
3410.5141210556,0.000980970444566089
3408.65045213699,0.000689614769931532
3406.78678321838,0.000930574070269595
3404.92311429977,0.00140401386478649
3403.05944538116,0.00112038098406424
3401.19577646255,0.00104508220524713
3399.33210754394,0.00115094720249591
3397.46843862533,0.000988719072121301
3395.60476970672,0.000808234846753046
3393.74110078811,0.000868859094067738
3391.8774318695,0.00105712987564851
3390.01376295089,0.000769452310614658
3388.15009403229,0.000982770227591651
3386.28642511368,0.00175681624155989
3384.42275619507,0.00147938881594732
3382.55908727646,0.000834277674360165
3380.69541835785,0.000491028909540014
3378.83174943924,0.00104522088206942
3376.96808052063,0.00174945438675349
3375.10441160202,0.00159499287465713
3373.24074268341,0.000898148895003085
3371.3770737648,0.000340185602755582
3369.51340484619,0.000132541661729932
3367.64973592758,0.00054906265205265
3365.78606700897,0.00135269443375116
3363.92239809036,0.00164897459738242
3362.05872917175,0.0011485951154563
3360.19506025314,0.0010822692777721
3358.33139133453,0.00130234901067637
3356.46772241592,0.00145865503462777
3354.60405349731,0.00071465599186272
3352.7403845787,-0.000253139326192033
3350.87671566009,0.000359656613555773
3349.01304674148,0.000933443822523605
3347.14937782287,0.000797808486761804
3345.28570890426,0.00108735552451948
3343.42203998565,0.000810999772264909
3341.55837106704,0.000501558500581708
3339.69470214844,0.000939868244580988
3337.83103322983,0.00132025711050837
3335.96736431122,0.000796740427347417
3334.10369539261,9.91602293622722e-05
3332.240026474,0.000377811020683984
3330.37635755539,0.000783709939551022
3328.51268863678,0.000798996287561474
3326.64901971817,0.00100540812117889
3324.78535079956,0.00110904493800211
3322.92168188095,0.000918895013061062
3321.05801296234,0.000298474616141224
3319.19434404373,0.000105720416571797
3317.33067512512,0.000449272229164135
3315.46700620651,0.000826152496799072
3313.6033372879,0.000673200662813297
3311.73966836929,0.000642146123488174
3309.87599945068,0.00110317121861858
3308.01233053207,0.000911907360905413
3306.14866161346,0.000457454341682696
3304.28499269485,0.000358148536324489
3302.42132377624,0.000592698360689162
3300.55765485763,0.00102305559331944
3298.69398593902,0.000935034056223003
3296.83031702041,0.000736099584949484
3294.9666481018,0.000479364552249029
3293.10297918319,0.000408680367531076
3291.23931026459,0.000756240956646888
3289.37564134598,0.00120222011270116
3287.51197242737,0.00121076467501663
3285.64830350876,0.00070600673082732
3283.78463459015,0.000323827921163118
3281.92096567154,0.000470043015727876
3280.05729675293,0.000991663107313167
3278.19362783432,0.00126966989931607
3276.32995891571,0.000900769296229193
3274.4662899971,0.00083614216617227
3272.60262107849,0.000944601437856758
3270.73895215988,0.000751182863516242
3268.87528324127,0.000590908073935055
3267.01161432266,0.000466193951566803
3265.14794540405,0.000504384176997798
3263.28427648544,0.000679522543035973
3261.42060756683,0.000842619049390139
3259.55693864822,0.00132018917067315
3257.69326972961,0.00117854060490361
3255.829600811,0.000938775979846826
3253.96593189239,0.000388383680222797
3252.10226297378,0.000156879248598674
3250.23859405517,0.000487652086872591
3248.37492513656,0.000710200003153977
3246.51125621795,0.000581815921144532
3244.64758729935,0.000756868959577817
3242.78391838074,0.000585838621294383
3240.92024946213,0.00049138477559514
3239.05658054352,0.000759250941989025
3237.19291162491,0.000347322869951537
3235.3292427063,-6.32966163311288e-05
3233.46557378769,0.000108952890768376
3231.60190486908,0.000371108529577842
3229.73823595047,0.000665054575146906
3227.87456703186,0.000832810075716553
3226.01089811325,0.000713044677531239
3224.14722919464,0.000455418080694465
3222.28356027603,0.000418976118660096
3220.41989135742,0.000406954878086639
3218.55622243881,0.000333133826798844
3216.6925535202,0.00073358823657261
3214.82888460159,0.00133698721340031
3212.96521568298,0.00130312933107381
3211.10154676437,0.000826460507290393
3209.23787784576,0.000196746560697784
3207.37420892715,-7.41019298335598e-05
3205.51054000854,0.000462876803618468
3203.64687108993,0.000754016757534619
3201.78320217132,0.000656944052927293
3199.91953325271,0.000914696991243868
3198.0558643341,0.000631021788046116
3196.1921954155,0.000906535365003554
3194.32852649689,0.00154811721049685
3192.46485757828,0.00088927596310886
3190.60118865967,-0.000103058119384622
3188.73751974106,7.49151003293408e-05
3186.87385082245,0.000989768347558696
3185.01018190384,0.00128212457315892
3183.14651298523,0.00123483135101891
3181.28284406662,0.00106320305058671
3179.41917514801,0.000712724377269777
3177.5555062294,0.000748042251633039
3175.69183731079,0.000877331613349143
3173.82816839218,0.0012841658490528
3171.96449947357,0.00112071155889806
3170.10083055496,0.000562665371495761
3168.23716163635,0.000264626142034473
3166.37349271774,0.00054662895260376
3164.50982379913,0.000704622670607002
3162.64615488052,0.00093524296977882
3160.78248596191,0.000842600186751373
3158.9188170433,0.000455179272646153
3157.05514812469,0.000527121101397051
3155.19147920608,0.000659206544866028
3153.32781028747,0.00112214496210141
3151.46414136886,0.00117954906107394
3149.60047245025,0.000920204422481641
3147.73680353164,0.00095967133539859
3145.87313461304,0.00116828494370894
3144.00946569443,0.00074419486911932
3142.14579677582,0.000596759140784569
3140.28212785721,0.00101112384358435
3138.4184589386,0.00151844196050321
3136.55479001999,0.00153422904331211
3134.69112110138,0.00117441773198564
3132.82745218277,0.00137173886514226
3130.96378326416,0.00147911594469618
3129.10011434555,0.00121447290202501
3127.23644542694,0.00105426658015646
3125.37277650833,0.00113534431555378
3123.50910758972,0.00127336709255409
3121.64543867111,0.00149884297316989
3119.7817697525,0.00139118435891554
3117.91810083389,0.00144206098432497
3116.05443191528,0.00167242188670399
3114.19076299667,0.00155151981223895
3112.32709407806,0.00179686247868578
3110.46342515945,0.00172027634407324
3108.59975624084,0.00163475360875019
3106.73608732223,0.00227840922086589
3104.87241840362,0.00219695642178986
3103.00874948501,0.00204710072027253
3101.1450805664,0.00240876681011064
3099.28141164779,0.0026015601994327
3097.41774272919,0.00248364585464242
3095.55407381058,0.00258402500794769
3093.69040489197,0.00313734500543169
3091.82673597336,0.00322896116883397
3089.96306705475,0.00327987969531336
3088.09939813614,0.00351458593866407
3086.23572921753,0.00343854650683731
3084.37206029892,0.00325554559724172
3082.50839138031,0.0035285687754498
3080.6447224617,0.00352822339142962
3078.78105354309,0.0033779316775556
3076.91738462448,0.0035949964553082
3075.05371570587,0.00387684352614785
3073.19004678726,0.00403386278621004
3071.32637786865,0.0041395776681322
3069.46270895004,0.00412980441471146
3067.59904003143,0.0037210069969647
3065.73537111282,0.00382189795377903
3063.87170219421,0.00416889962858281
3062.0080332756,0.00405332441328591
3060.14436435699,0.00414574944351169
3058.28069543838,0.00475191763302206
3056.41702651977,0.00451720992233841
3054.55335760116,0.00435933394690027
3052.68968868255,0.00473956963750157
3050.82601976394,0.00489341710318206
3048.96235084534,0.00500244024409938
3047.09868192673,0.00490544701041696
3045.23501300812,0.0048472500606717
3043.37134408951,0.00507927322300998
3041.5076751709,0.00527649475824048
3039.64400625229,0.00597899266449709
3037.78033733368,0.00582409784249559
3035.91666841507,0.00550203445845293
3034.05299949646,0.00590889500501944
3032.18933057785,0.00617050349704934
3030.32566165924,0.00625053429337206
3028.46199274063,0.00633985737609462
3026.59832382202,0.00622015308253812
3024.73465490341,0.00636646943141688
3022.8709859848,0.00654302414198406
3021.00731706619,0.00659721221846209
3019.14364814758,0.00667632983857277
3017.27997922897,0.00688869925277049
3015.41631031036,0.00706754223727789
3013.55264139175,0.00737004558765676
3011.68897247314,0.00780160346841764
3009.82530355453,0.00790344963619966
3007.96163463592,0.00766494195475383
3006.09796571731,0.00797994716509096
3004.2342967987,0.00845361507709172
3002.37062788009,0.00853232258688234
3000.50695896148,0.00864004475136089
2998.64329004288,0.00880128609509441
2996.77962112427,0.00884695640477449
2994.91595220566,0.00891396914428194
2993.05228328705,0.0093357007226017
2991.18861436844,0.00981588388552153
2989.32494544983,0.00989177953960102
2987.46127653122,0.0100478825326255
2985.59760761261,0.0109369154003731
2983.733938694,0.0120443948187142
2981.87026977539,0.0126597405147689
2980.00660085678,0.0131958308396903
2978.14293193817,0.0145216061562085
2976.27926301956,0.0158507423145189
2974.41559410095,0.0167743882953556
2972.55192518234,0.0182999267806312
2970.68825626373,0.0203467587639574
2968.82458734512,0.0226316176084531
2966.96091842651,0.0254332623258795
2965.0972495079,0.0281104913409321
2963.23358058929,0.0303012689935194
2961.36991167068,0.032955484934516
2959.50624275207,0.0355805446132862
2957.64257383346,0.0378350854190353
2955.77890491485,0.0397901919320787
2953.91523599624,0.0415651801247433
2952.05156707763,0.0433690186302317
2950.18789815903,0.0449143717022072
2948.32422924042,0.0467903542372434
2946.46056032181,0.0502710300488317
2944.5968914032,0.0557048305547313
2942.73322248459,0.0629421670905812
2940.86955356598,0.0720042519462399
2939.00588464737,0.083201399088194
2937.14221572876,0.0962657363086238
2935.27854681015,0.11192126533919
2933.41487789154,0.130265316844232
2931.55120897293,0.151298342895595
2929.68754005432,0.175225730137676
2927.82387113571,0.202684382648765
2925.9602022171,0.234971136880697
2924.09653329849,0.27435952245719
2922.23286437988,0.321231456682142
2920.36919546127,0.373976946669352
2918.50552654266,0.429114266185499
2916.64185762405,0.478352515549402
2914.77818870544,0.508211852259151
2912.91451978683,0.510177338441952
2911.05085086822,0.487820197584887
2909.18718194961,0.454127961711544
2907.323513031,0.418061245329774
2905.45984411239,0.385449528604412
2903.59617519378,0.357992939685203
2901.73250627518,0.333945546736406
2899.86883735657,0.312239384328259
2898.00516843796,0.293692675742505
2896.14149951935,0.277467719303267
2894.27783060074,0.262239740046087
2892.41416168213,0.24737971003299
2890.55049276352,0.232559426711517
2888.68682384491,0.217396953224727
2886.8231549263,0.202068802004417
2884.95948600769,0.187571078622722
2883.09581708908,0.173901812600268
2881.23214817047,0.160280616250827
2879.36847925186,0.147932909410534
2877.50481033325,0.136696120651689
2875.64114141464,0.12692455913319
2873.77747249603,0.119351336699952
2871.91380357742,0.113274592451311
2870.05013465881,0.108846891981966
2868.1864657402,0.106387558336157
2866.32279682159,0.106004530751934
2864.45912790298,0.109026673818852
2862.59545898437,0.116694172012696
2860.73179006576,0.129703384614333
2858.86812114715,0.149745535078063
2857.00445222854,0.180061885337766
2855.14078330993,0.224102192699863
2853.27711439133,0.285556695145661
2851.41344547272,0.364142540613467
2849.54977655411,0.44154526315232
2847.6861076355,0.480378713438742
2845.82243871689,0.46229536987777
2843.95876979828,0.408137965005561
2842.09510087967,0.345309263741978
2840.23143196106,0.288959726518285
2838.36776304245,0.244584851053756
2836.50409412384,0.209710036961567
2834.64042520523,0.181786493377335
2832.77675628662,0.160057195072285
2830.91308736801,0.143256837781969
2829.0494184494,0.129916220854239
2827.18574953079,0.11854249340212
2825.32208061218,0.108680584157263
2823.45841169357,0.101097775623977
2821.59474277496,0.0942803459143719
2819.73107385635,0.0878919641668689
2817.86740493774,0.0824926187643034
2816.00373601913,0.0779541011311149
2814.14006710052,0.0736334277050183
2812.27639818191,0.0695841127116481
2810.4127292633,0.0661939945774414
2808.54906034469,0.0629582173821599
2806.68539142608,0.0595949214533897
2804.82172250747,0.0571946750696028
2802.95805358887,0.0548606662078584
2801.09438467026,0.0523060846279964
2799.23071575165,0.0503223898658033
2797.36704683304,0.0481807194270099
2795.50337791443,0.045888878721849
2793.63970899582,0.0442565201881673
2791.77604007721,0.0427680327627487
2789.9123711586,0.041157522347262
2788.04870223999,0.0395271446698932
2786.18503332138,0.0379667945828941
2784.32136440277,0.036414312779559
2782.45769548416,0.0351518282892157
2780.59402656555,0.0340493091546903
2778.73035764694,0.0330238885389757
2776.86668872833,0.031910386038512
2775.00301980972,0.0309024119196489
2773.13935089111,0.0298628980139724
2771.2756819725,0.0289271825795979
2769.41201305389,0.0283280940861609
2767.54834413528,0.02765365487386
2765.68467521667,0.0268795841550837
2763.82100629806,0.0261731143293739
2761.95733737945,0.0255155395048112
2760.09366846084,0.0247590870704491
2758.22999954223,0.0240113781486214
2756.36633062362,0.0237958146416695
2754.50266170502,0.0234310100331132
2752.63899278641,0.0227811193197182
2750.7753238678,0.0224777942005774
2748.91165494919,0.0223497649939035
2747.04798603058,0.0220455365037391
2745.18431711197,0.0219713792778499
2743.32064819336,0.0217947902178663
2741.45697927475,0.021472511108158
2739.59331035614,0.0211365312670836
2737.72964143753,0.0208935964977784
2735.86597251892,0.0207668470686954
2734.00230360031,0.0204968978648129
2732.1386346817,0.0204966232084381
2730.27496576309,0.0203484952907696
2728.41129684448,0.0200231246770327
2726.54762792587,0.0198682033964165
2724.68395900726,0.0195961828522479
2722.82029008865,0.0190963135585628
2720.95662117004,0.0188313352715119
2719.09295225143,0.0187334108439619
2717.22928333282,0.0184669795455898
2715.36561441421,0.0181657210939782
2713.5019454956,0.017660851607764
2711.63827657699,0.0172110686987158
2709.77460765838,0.0171044770964152
2707.91093873977,0.0170812848626186
2706.04726982117,0.0170772278652006
2704.18360090256,0.016841630758033
2702.31993198395,0.0166521450784324
2700.45626306534,0.0166386393307179
2698.59259414673,0.0166641321004636
2696.72892522812,0.0164793221870251
2694.86525630951,0.0161697474801512
2693.0015873909,0.016058422524448
2691.13791847229,0.0160920519421334
2689.27424955368,0.016143333261971
2687.41058063507,0.016144971085917
2685.54691171646,0.0161895597158115
2683.68324279785,0.0161969046519147
2681.81957387924,0.0161285762801424
2679.95590496063,0.0162746531855709
2678.09223604202,0.0162839917862577
2676.22856712341,0.0160597547559825
2674.3648982048,0.0162174629200796
2672.50122928619,0.0165783144114565
2670.63756036758,0.0167031880370092
2668.77389144897,0.0166491941959185
2666.91022253036,0.0166552902554639
2665.04655361175,0.0165748904877419
2663.18288469314,0.016540296065729
2661.31921577453,0.0167168730049593
2659.45554685592,0.0168258141245396
2657.59187793732,0.016930190057342
2655.72820901871,0.0170912109219159
2653.8645401001,0.0171643460936823
2652.00087118149,0.0171137740441363
2650.13720226288,0.0168890940879905
2648.27353334427,0.0167364491377903
2646.40986442566,0.0166987845374495
2644.54619550705,0.0168022345659867
2642.68252658844,0.0168458396714355
2640.81885766983,0.0168059537982007
2638.95518875122,0.0167981486811577
2637.09151983261,0.0168649129851205
2635.227850914,0.0169959603477764
2633.36418199539,0.0167791099062954
2631.50051307678,0.0163386816291775
2629.63684415817,0.0158994117827791
2627.77317523956,0.0156430105450936
2625.90950632095,0.0156981433598619
2624.04583740234,0.0156461554427521
2622.18216848373,0.0154578958044144
2620.31849956512,0.0152992054517728
2618.45483064651,0.0148607496129253
2616.5911617279,0.014325363935308
2614.72749280929,0.0139870943412347
2612.86382389068,0.0139402727492184
2611.00015497207,0.0137570908631685
2609.13648605346,0.0132142280002939
2607.27281713486,0.013105754024183
2605.40914821625,0.013212623931325
2603.54547929764,0.0130475388706211
2601.68181037903,0.0126904930376502
2599.81814146042,0.0121320037022967
2597.95447254181,0.0119038411814977
2596.0908036232,0.012044730811398
2594.22713470459,0.0120843460140505
2592.36346578598,0.0118307949276233
2590.49979686737,0.0116689241505775
2588.63612794876,0.0112889067365147
2586.77245903015,0.0107701005656295
2584.90879011154,0.0109636366076312
2583.04512119293,0.0110594677557784
2581.18145227432,0.0108330521626925
2579.31778335571,0.0108176635781239
2577.4541144371,0.0107161647713289
2575.59044551849,0.0106190301832782
2573.72677659988,0.0105747912422639
2571.86310768127,0.00994097263534029
2569.99943876266,0.00956934298514681
2568.13576984405,0.00978261950128257
2566.27210092544,0.0096204810554728
2564.40843200683,0.00935469886463377
2562.54476308822,0.00926301512511714
2560.68109416961,0.00944535059020147
2558.81742525101,0.0094597696666537
2556.9537563324,0.00936049159102019
2555.09008741379,0.00943814126919665
2553.22641849518,0.00932207354097536
2551.36274957657,0.00925078665572729
2549.49908065796,0.00913838572758781
2547.63541173935,0.00839717248569035
2545.77174282074,0.00822252432258856
2543.90807390213,0.00860016027170131
2542.04440498352,0.00808829082820157
2540.18073606491,0.00726420386963064
2538.3170671463,0.00767018276573354
2536.45339822769,0.00853588179012837
2534.58972930908,0.00868286582630412
2532.72606039047,0.00865993856424538
2530.86239147186,0.00845519565937186
2528.99872255325,0.00781468603047452
2527.13505363464,0.00781732365171493
2525.27138471603,0.00826896472845755
2523.40771579742,0.00812695296475745
2521.54404687881,0.00765937508700486
2519.6803779602,0.00739791367895859
2517.81670904159,0.00745585669384303
2515.95304012298,0.00783143817797081
2514.08937120437,0.00816905646812522
2512.22570228576,0.00812513533593853
2510.36203336716,0.00803164579586696
2508.49836444855,0.00770361651518145
2506.63469552994,0.00736006594777707
2504.77102661133,0.00727056809057422
2502.90735769272,0.00700552564208731
2501.04368877411,0.0071624384454428
2499.1800198555,0.0073268009762829
2497.31635093689,0.00695491086586481
2495.45268201828,0.00697774232592237
2493.58901309967,0.00687265689148529
2491.72534418106,0.00707097971399696
2489.86167526245,0.00734207074206615
2487.99800634384,0.00692990483602938
2486.13433742523,0.00691672323284264
2484.27066850662,0.00657957201914061
2482.40699958801,0.0061562438404425
2480.5433306694,0.00631780734115883
2478.67966175079,0.00646069661863906
2476.81599283218,0.00680385662327225
2474.95232391357,0.00697630741997194
2473.08865499496,0.00679183732872024
2471.22498607635,0.00659551178483189
2469.36131715774,0.00637482173928789
2467.49764823913,0.00632079055923356
2465.63397932052,0.00627004626243133
2463.77031040192,0.00621607812677966
